,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
North Macedonia,125360,286142,0,0,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05,(3.3+/-1.9)e+05
Mali,1335754,2927545,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Malta,41019,102172,0,0,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05,(2.1+/-1.2)e+05
Myanmar,3863021,8833817,0,0,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06,(2.8+/-1.6)e+06
Montenegro,34386,86686,0,0,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04,(4.1+/-2.3)e+04
Mongolia,251447,487011,0,0,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05,(2.3+/-1.2)e+05
Northern Mariana Islands,2790,7069,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Mozambique,615314,2159585,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Mauritania,148250,488192,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Mauritius,75667,206937,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Malawi,1009990,2063335,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Malaysia,2955845,7300593,0,0,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07
Namibia,154577,398290,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
New Caledonia,15798,38044,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Niger,1286469,4236382,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
Nigeria,6580214,16942373,0,0,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06,(4.0+/-2.3)e+06
Nicaragua,437353,1372499,0,0,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05,(4.8+/-2.8)e+05
Netherlands,1282688,2998462,0,0,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07,(1.8+/-1.0)e+07
Norway,467484,999401,0,0,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06,(4.9+/-2.7)e+06
Nepal,1136823,3463407,0,0,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05,(3.5+/-2.0)e+05
Nauru,686,1168,0,0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0,0.0+/-0
New Zealand,409707,912917,0,0,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06,(3.3+/-1.8)e+06
